subject,trial,codes,item,prime,wordness,luminance,RT
14,146,159403,159,4,0,3,805.2
14,147,124201,124,2,0,1,773.7
14,148,231103,231,1,0,3,835.82
14,149,121201,121,2,0,1,646.91
14,150,115113,115,1,1,3,520.73
14,151,235103,235,1,0,3,524.65
14,152,97413,97,4,1,3,582.18
14,153,215401,215,4,0,1,929.96
14,154,117112,117,1,1,2,523.73
14,155,129203,129,2,0,3,676.79
14,156,49111,49,1,1,1,552.39
14,157,30312,30,3,1,2,707.32
14,158,101412,101,4,1,2,527.74
14,159,56112,56,1,1,2,553.43
14,160,42412,42,4,1,2,555.77
14,161,151401,151,4,0,1,583.3
14,162,224402,224,4,0,2,771.83
14,163,93411,93,4,1,1,547.44
14,164,191202,191,2,0,2,553.15
14,165,181201,181,2,0,1,526.94
14,166,35411,35,4,1,1,425.28
14,167,150302,150,3,0,2,551.02
14,168,218403,218,4,0,3,556.67
14,169,46111,46,1,1,1,456.82
14,170,61211,61,2,1,1,393.37
14,171,72212,72,2,1,2,421.77
14,172,91411,91,4,1,1,611.22
14,173,213401,213,4,0,1,556.89
14,174,226101,226,1,0,1,679.9
14,175,6213,6,2,1,3,491.88
14,176,29312,29,3,1,2,500.52
14,177,195202,195,2,0,2,619.91
14,178,81313,81,3,1,3,491.9
14,179,137301,137,3,0,1,993.45
14,180,149302,149,3,0,2,580.77
14,181,111113,111,1,1,3,489.36
14,182,21313,21,3,1,3,459.63
14,183,27312,27,3,1,2,1032.96
14,184,20311,20,3,1,1,453.03
14,185,73212,73,2,1,2,485.1
14,186,92411,92,4,1,1,398.22
14,187,194202,194,2,0,2,656.1
14,188,239102,239,1,0,2,965.76
14,189,68213,68,2,1,3,557.94
14,190,99413,99,4,1,3,489.98
14,191,160403,160,4,0,3,619.37
14,192,77311,77,3,1,1,459.55
14,193,9213,9,2,1,3,434.52
14,194,227101,227,1,0,1,550.33
14,195,43412,43,4,1,2,396.75
14,196,11212,11,2,1,2,457.03
14,197,103412,103,4,1,2,457.24
14,198,106111,106,1,1,1,425.69
14,199,208302,208,3,0,2,678.79
14,200,240102,240,1,0,2,618.05
14,201,76311,76,3,1,1,490.04
14,202,28312,28,3,1,2,492.11
14,203,18311,18,3,1,1,557.89
14,204,199301,199,3,0,1,553.58
14,205,167101,167,1,0,1,421.91
14,206,14212,14,2,1,2,579.55
14,207,5211,5,2,1,1,523.48
14,208,41412,41,4,1,2,517.32
14,209,190203,190,2,0,3,553.08
14,210,23313,23,3,1,3,516.9
14,211,69213,69,2,1,3,488.95
14,212,182201,182,2,0,1,586.57
14,213,148302,148,3,0,2,622.45
14,214,120112,120,1,1,2,522.96
14,215,157403,157,4,0,3,548.64
14,216,87312,87,3,1,2,458.78
14,217,209302,209,3,0,2,554.55
14,218,65211,65,2,1,1,422.85
14,219,225402,225,4,0,2,707.84
14,220,52113,52,1,1,3,744.51
14,221,185201,185,2,0,1,970.75
14,222,2211,2,2,1,1,683.67
14,223,171103,171,1,0,3,591.19
14,224,94411,94,4,1,1,493.2
14,225,219403,219,4,0,3,548.93
14,226,188203,188,2,0,3,618.3
14,227,164402,164,4,0,2,490.25
14,228,126203,126,2,0,3,524.12
14,229,7213,7,2,1,3,613.52
14,230,214401,214,4,0,1,676.58
14,231,4211,4,2,1,1,692.83
14,232,88312,88,3,1,2,516.65
14,233,205303,205,3,0,3,552.41
14,234,232103,232,1,0,3,420.71
14,235,152401,152,4,0,1,620.18
14,236,82313,82,3,1,3,492.2
14,237,105412,105,4,1,2,526.08
14,238,203303,203,3,0,3,551.8
14,239,45412,45,4,1,2,579.35
14,240,168101,168,1,0,1,650.62
15,1,14311,14,3,1,1,481.41
15,2,29411,29,4,1,1,493.54
15,3,195301,195,3,0,1,708.51
15,4,176201,176,2,0,1,522.39
15,5,156102,156,1,0,2,552.93
15,6,58211,58,2,1,1,485.02
15,7,145402,145,4,0,2,518.97
15,8,76413,76,4,1,3,522.84
15,9,47213,47,2,1,3,612.4
15,10,193301,193,3,0,1,548.18
15,11,185303,185,3,0,3,649.41
15,12,128302,128,3,0,2,714.37
15,13,172202,172,2,0,2,613.78
15,14,224101,224,1,0,1,814.29
15,15,59211,59,2,1,1,613.62
15,16,56211,56,2,1,1,527.55
15,17,78413,78,4,1,3,585.23
15,18,230203,230,2,0,3,646.52
15,19,68312,68,3,1,2,552.27
15,20,102111,102,1,1,1,579.92
15,21,71311,71,3,1,1,555.72
15,22,160102,160,1,0,2,621.76
15,23,25412,25,4,1,2,617.76
15,24,22412,22,4,1,2,521.65
15,25,234202,234,2,0,2,589.27
15,26,81412,81,4,1,2,682.41
15,27,125303,125,3,0,3,611.88
15,28,229203,229,2,0,3,748.61
15,29,85412,85,4,1,2,586.19
15,30,228203,228,2,0,3,622.18
15,31,152103,152,1,0,3,739.02
15,32,235202,235,2,0,2,847.83
15,33,180201,180,2,0,1,617.17
15,34,31113,31,1,1,3,584.78
15,35,207401,207,4,0,1,620.82
15,36,104111,104,1,1,1,652.19
15,37,62313,62,3,1,3,516.12
15,38,135301,135,3,0,1,679.27
15,39,80413,80,4,1,3,554.98
15,40,5313,5,3,1,3,550.79
15,41,211103,211,1,0,3,652.12
15,42,111212,111,2,1,2,643.43
15,43,110213,110,2,1,3,549.18
15,44,226203,226,2,0,3,529.68
15,45,165101,165,1,0,1,619.13
15,46,155103,155,1,0,3,586.74
15,47,196403,196,4,0,3,616.13
15,48,163101,163,1,0,1,551.87
15,49,51212,51,2,1,2,579.46
15,50,231202,231,2,0,2,555.25
15,51,19413,19,4,1,3,582.92
15,52,178201,178,2,0,1,644.17
15,53,201402,201,4,0,2,492.79
15,54,87411,87,4,1,1,707.76
15,55,79413,79,4,1,3,617.2
15,56,173202,173,2,0,2,584.79
15,57,192301,192,3,0,1,557.09
15,58,121303,121,3,0,3,584.68
15,59,98112,98,1,1,2,582.36
15,60,186302,186,3,0,2,516.23
15,61,105111,105,1,1,1,520.17
15,62,18413,18,4,1,3,683.39
15,63,240201,240,2,0,1,570.98
15,64,179201,179,2,0,1,585.13
15,65,3313,3,3,1,3,519.06
15,66,16413,16,4,1,3,523.05
15,67,95113,95,1,1,3,485.2
15,68,114212,114,2,1,2,614.73
15,69,13311,13,3,1,1,582.37
15,70,96112,96,1,1,2,452.66
15,71,215103,215,1,0,3,586.89
15,72,9312,9,3,1,2,488.97
15,73,210401,210,4,0,1,554.8
15,74,45111,45,1,1,1,582.47
15,75,209401,209,4,0,1,548.21
15,76,166203,166,2,0,3,617.67
15,77,175202,175,2,0,2,553.37
15,78,143402,143,4,0,2,644.72
15,79,150401,150,4,0,1,614.07
15,80,220102,220,1,0,2,747.44
15,81,214103,214,1,0,3,648.67
15,82,161101,161,1,0,1,554.4
15,83,191301,191,3,0,1,582
15,84,167203,167,2,0,3,611.42
15,85,199403,199,4,0,3,515.29
15,86,65313,65,3,1,3,614.8
15,87,187302,187,3,0,2,677.95
15,88,117211,117,2,1,1,521.87
15,89,123303,123,3,0,3,547.65
15,90,33113,33,1,1,3,521.61
15,91,182303,182,3,0,3,547.45
15,92,12311,12,3,1,1,839.79
15,93,202402,202,4,0,2,562.09
15,94,204402,204,4,0,2,516
15,95,39112,39,1,1,2,456.27
15,96,169203,169,2,0,3,520.23
15,97,32113,32,1,1,3,524.21
15,98,83412,83,4,1,2,581.9
15,99,208401,208,4,0,1,643.14
15,100,203402,203,4,0,2,587.28
15,101,218102,218,1,0,2,584.85
15,102,146401,146,4,0,1,518.76
15,103,34113,34,1,1,3,522.73
15,104,122303,122,3,0,3,580.38
15,105,236201,236,2,0,1,524.33
15,106,63313,63,3,1,3,652.2
15,107,174202,174,2,0,2,579.8
15,108,100112,100,1,1,2,555.6
15,109,99112,99,1,1,2,494.31
15,110,112212,112,2,1,2,454.68
15,111,139403,139,4,0,3,582.3
15,112,144402,144,4,0,2,611.78
15,113,216102,216,1,0,2,621.17
15,114,197403,197,4,0,3,546.93
15,115,132301,132,3,0,1,616.35
15,116,190302,190,3,0,2,583.94
15,117,108213,108,2,1,3,581.57
15,118,184303,184,3,0,3,525.52
15,119,127302,127,3,0,2,551.31
15,120,97112,97,1,1,2,652.61
15,121,10312,10,3,1,2,572.08
15,122,69312,69,3,1,2,547.87
15,123,126302,126,3,0,2,553.67
15,124,124303,124,3,0,3,591.31
15,125,43111,43,1,1,1,525.26
15,126,134301,134,3,0,1,646.58
15,127,115212,115,2,1,2,552.44
15,128,103111,103,1,1,1,580.06
15,129,88411,88,4,1,1,587.73
15,130,221101,221,1,0,1,585.37
15,131,75311,75,3,1,1,494.04
15,132,15311,15,3,1,1,683.85
15,133,198403,198,4,0,3,645.15
15,134,101111,101,1,1,1,550.91
15,135,181303,181,3,0,3,626.98
15,136,200403,200,4,0,3,520.92
15,137,55212,55,2,1,2,556.62
15,138,24412,24,4,1,2,616.2
15,139,36112,36,1,1,2,552.02
15,140,53212,53,2,1,2,494.21
15,141,168203,168,2,0,3,623.68
15,142,61313,61,3,1,3,549.45
15,143,177201,177,2,0,1,587.1
15,144,212103,212,1,0,3,616.53
15,145,141402,141,4,0,2,616
15,146,42111,42,1,1,1,587.6
15,147,140403,140,4,0,3,712.67
15,148,67312,67,3,1,2,548.34
15,149,213103,213,1,0,3,560.78
15,150,171202,171,2,0,2,690.45
15,151,28411,28,4,1,1,588.05
15,152,222101,222,1,0,1,935.96
15,153,116211,116,2,1,1,551.72
15,154,8312,8,3,1,2,547.5
15,155,238201,238,2,0,1,553.31
15,156,82412,82,4,1,2,619.36
15,157,232202,232,2,0,2,720.94
15,158,159102,159,1,0,2,588.44
15,159,170203,170,2,0,3,554.25
15,160,4313,4,3,1,3,811.38
15,161,21412,21,4,1,2,589.05
15,162,136403,136,4,0,3,1159.8
15,163,148401,148,4,0,1,937.52
15,164,164101,164,1,0,1,457.64
15,165,11311,11,3,1,1,521.62
15,166,107213,107,2,1,3,716.71
15,167,137403,137,4,0,3,679.82
15,168,54212,54,2,1,2,587.42
15,169,194301,194,3,0,1,553.23
15,170,109213,109,2,1,3,676.34
15,171,120211,120,2,1,1,647.69
15,172,188302,188,3,0,2,585.36
15,173,40112,40,1,1,2,646.64
15,174,147401,147,4,0,1,616.11
15,175,37112,37,1,1,2,583.73
15,176,70312,70,3,1,2,587.98
15,177,138403,138,4,0,3,585.61
15,178,239201,239,2,0,1,615.1
15,179,6312,6,3,1,2,519.08
15,180,35113,35,1,1,3,618.67
15,181,189302,189,3,0,2,586.24
15,182,237201,237,2,0,1,552.02
15,183,157102,157,1,0,2,681.73
15,184,49213,49,2,1,3,557.5
15,185,90411,90,4,1,1,521.49
15,186,91113,91,1,1,3,684.72
15,187,158102,158,1,0,2,646.08
15,188,133301,133,3,0,1,583.61
15,189,73311,73,3,1,1,651.52
15,190,1313,1,3,1,3,579.24
15,191,92113,92,1,1,3,618.71
15,192,151103,151,1,0,3,904.78
15,193,219102,219,1,0,2,645.98
15,194,154103,154,1,0,3,615.42
15,195,149401,149,4,0,1,551.16
15,196,129302,129,3,0,2,546.93
15,197,183303,183,3,0,3,489.02
15,198,86411,86,4,1,1,714.06
15,199,131301,131,3,0,1,581.66
15,200,41111,41,1,1,1,579.29
15,201,52212,52,2,1,2,586.99
15,202,77413,77,4,1,3,654.95
15,203,60211,60,2,1,1,550.81
15,204,225101,225,1,0,1,620.24
15,205,66312,66,3,1,2,524.2
15,206,27411,27,4,1,1,550.04
15,207,57211,57,2,1,1,524.1
15,208,46213,46,2,1,3,747.52
15,209,93113,93,1,1,3,623.54
15,210,50213,50,2,1,3,482.26
15,211,72311,72,3,1,1,589.96
15,212,113212,113,2,1,2,492.11
15,213,142402,142,4,0,2,643.47
15,214,84412,84,4,1,2,581.11
15,215,118211,118,2,1,1,525.11
15,216,223101,223,1,0,1,582.78
15,217,38112,38,1,1,2,580.42
15,218,26411,26,4,1,1,594.71
15,219,2313,2,3,1,3,614.16
15,220,48213,48,2,1,3,549.94
15,221,74311,74,3,1,1,555.84
15,222,20413,20,4,1,3,551.65
15,223,23412,23,4,1,2,589.3
15,224,94113,94,1,1,3,555.19
15,225,7312,7,3,1,2,519.2
15,226,89411,89,4,1,1,586.9
15,227,44111,44,1,1,1,520.9
15,228,106213,106,2,1,3,588.6
15,229,30411,30,4,1,1,618.14
15,230,119211,119,2,1,1,490.29
15,231,217102,217,1,0,2,556.12
15,232,227203,227,2,0,3,583.74
15,233,162101,162,1,0,1,581.36
15,234,130302,130,3,0,2,620.84
15,235,206401,206,4,0,1,652.1
15,236,64313,64,3,1,3,554.46
15,237,205402,205,4,0,2,550.26
15,238,153103,153,1,0,3,683.41
15,239,233202,233,2,0,2,708.34
15,240,17413,17,4,1,3,560.68
16,1,62412,62,4,1,2,543.66
16,2,17112,17,1,1,2,390.13
16,3,163203,163,2,0,3,396.65
16,4,13413,13,4,1,3,615.98
16,5,126401,126,4,0,1,428.67
16,6,46313,46,3,1,3,490.69
16,7,201101,201,1,0,1,492.71
16,8,48311,48,3,1,1,466.72
16,9,145103,145,1,0,3,488.74
16,10,224202,224,2,0,2,522.57
16,11,217203,217,2,0,3,579.99
16,12,171301,171,3,0,1,491.93
16,13,11412,11,4,1,2,490.5
16,14,133403,133,4,0,3,396.96
16,15,50312,50,3,1,2,393.46
16,16,55313,55,3,1,3,517.35
16,17,45211,45,2,1,1,489.34
16,18,114311,114,3,1,1,496.85
16,19,59312,59,3,1,2,361.52
16,20,148103,148,1,0,3,429.86
16,21,124403,124,4,0,3,491.84
16,22,168301,168,3,0,1,547.48
16,23,227302,227,3,0,2,559.67
16,24,174301,174,3,0,1,618.96
16,25,196103,196,1,0,3,522.74
16,26,157203,157,2,0,3,491.25
16,27,22113,22,1,1,3,493.24
16,28,61413,61,4,1,3,485.29
16,29,221202,221,2,0,2,423.57
16,30,175303,175,3,0,3,453.7
16,31,200102,200,1,0,2,453.82
16,32,38212,38,2,1,2,422.09
16,33,198101,198,1,0,1,405.53
16,34,146102,146,1,0,2,465.58
16,35,136103,136,1,0,3,462.27
16,36,75411,75,4,1,1,516.16
16,37,229303,229,3,0,3,462.82
16,38,155202,155,2,0,2,452.93
16,39,239302,239,3,0,2,612.26
16,40,184403,184,4,0,3,484.17
16,41,4413,4,4,1,3,454.32
16,42,230302,230,3,0,2,454.48
16,43,3411,3,4,1,1,390.99
16,44,193403,193,4,0,3,461.07
16,45,186401,186,4,0,1,461.24
16,46,106313,106,3,1,3,525.08
16,47,127403,127,4,0,3,487.05
16,48,179302,179,3,0,2,552.69
16,49,87111,87,1,1,1,484.66
16,50,94213,94,2,1,3,518.57
16,51,194402,194,4,0,2,426.86
16,52,190403,190,4,0,3,492.7
16,53,138101,138,1,0,1,491.23
16,54,140102,140,1,0,2,461.29
16,55,214203,214,2,0,3,595.39
16,56,39211,39,2,1,1,582.87
16,57,143102,143,1,0,2,452.98
16,58,226303,226,3,0,3,484.94
16,59,150101,150,1,0,1,455.04
16,60,90111,90,1,1,1,398.09
16,61,116312,116,3,1,2,585.7
16,62,43213,43,2,1,3,487.66
16,63,101212,101,2,1,2,521.48
16,64,80112,80,1,1,2,368.17
16,65,210101,210,1,0,1,585.77
16,66,199103,199,1,0,3,519.57
16,67,35212,35,2,1,2,402.59
16,68,57311,57,3,1,1,516.46
16,69,30111,30,1,1,1,584.02
16,70,228301,228,3,0,1,549.65
16,71,71412,71,4,1,2,491.66
16,72,139103,139,1,0,3,483.6
16,73,58313,58,3,1,3,517.42
16,74,233302,233,3,0,2,489.39
16,75,70413,70,4,1,3,625.29
16,76,54311,54,3,1,1,519.13
16,77,16113,16,1,1,3,459.3
16,78,85113,85,1,1,3,395.79
16,79,238303,238,3,0,3,455.97
16,80,197102,197,1,0,2,456.12
16,81,67413,67,4,1,3,462.89
16,82,215202,215,2,0,2,516.75
16,83,14412,14,4,1,2,558.94
16,84,211203,211,2,0,3,490.94
16,85,176302,176,3,0,2,524.68
16,86,205103,205,1,0,3,486.62
16,87,130403,130,4,0,3,456.71
16,88,129401,129,4,0,1,647.87
16,89,141101,141,1,0,1,591.86
16,90,74412,74,4,1,2,483.77
16,91,154203,154,2,0,3,457.78
16,92,167302,167,3,0,2,521.62
16,93,19113,19,1,1,3,419.84
16,94,149102,149,1,0,2,396.34
16,95,88113,88,1,1,3,488.34
16,96,151203,151,2,0,3,433.21
16,97,117311,117,3,1,1,485.24
16,98,119312,119,3,1,2,423.53
16,99,156201,156,2,0,1,485.53
16,100,84111,84,1,1,1,423.83
16,101,189401,189,4,0,1,485.81
16,102,73413,73,4,1,3,487.79
16,103,158202,158,2,0,2,521.62
16,104,32212,32,2,1,2,525.41
16,105,202103,202,1,0,3,519.19
16,106,131402,131,4,0,2,561.41
16,107,25113,25,1,1,3,547.03
16,108,153201,153,2,0,1,488.99
16,109,235303,235,3,0,3,650.12
16,110,31213,31,2,1,3,396.54
16,111,65412,65,4,1,2,468.19
16,112,113312,113,3,1,2,458.37
16,113,51311,51,3,1,1,465.1
16,114,173302,173,3,0,2,562.17
16,115,18111,18,1,1,1,427.02
16,116,192401,192,4,0,1,457.16
16,117,92212,92,2,1,2,400.21
16,118,97213,97,2,1,3,498.81
16,119,81111,81,1,1,1,554.51
16,120,24111,24,1,1,1,454.65
16,121,152202,152,2,0,2,607.55
16,122,72411,72,4,1,1,425.84
16,123,8412,8,4,1,2,424.16
16,124,182402,182,4,0,2,486.15
16,125,142103,142,1,0,3,615.45
16,126,83112,83,1,1,2,391.86
16,127,6411,6,4,1,1,420.24
16,128,180301,180,3,0,1,555.88
16,129,26112,26,1,1,2,487.83
16,130,105211,105,2,1,1,426.15
16,131,91213,91,2,1,3,462.88
16,132,29112,29,1,1,2,521.05
16,133,147101,147,1,0,1,493.01
16,134,204101,204,1,0,1,548.6
16,135,77112,77,1,1,2,426.88
16,136,15411,15,4,1,1,457.06
16,137,47312,47,3,1,2,425.43
16,138,237301,237,3,0,1,487.43
16,139,225201,225,2,0,1,616.71
16,140,103213,103,2,1,3,393.09
16,141,212202,212,2,0,2,516.92
16,142,34213,34,2,1,3,393.36
16,143,195401,195,4,0,1,453.52
16,144,169303,169,3,0,3,485.45
16,145,49313,49,3,1,3,519.22
16,146,191402,191,4,0,2,495.04
16,147,10413,10,4,1,3,487
16,148,1413,1,4,1,3,489
16,149,219201,219,2,0,1,490.97
16,150,121403,121,4,0,3,546.63
16,151,137102,137,1,0,2,552.16
16,152,76113,76,1,1,3,420.42
16,153,128402,128,4,0,2,499.02
16,154,206102,206,1,0,2,554.59
16,155,220203,220,2,0,3,613.87
16,156,102211,102,2,1,1,517.61
16,157,111311,111,3,1,1,489.61
16,158,42211,42,2,1,1,491.57
16,159,160203,160,2,0,3,425.35
16,160,64413,64,4,1,3,391.8
16,161,122402,122,4,0,2,547.47
16,162,165201,165,2,0,1,457.52
16,163,109313,109,3,1,3,553.19
16,164,223203,223,2,0,3,485.13
16,165,44212,44,2,1,2,487.11
16,166,7413,7,4,1,3,489.04
16,167,104212,104,2,1,2,495.96
16,168,93211,93,2,1,1,551.59
16,169,95212,95,2,1,2,426.48
16,170,89112,89,1,1,2,456.63
16,171,159201,159,2,0,1,584.13
16,172,98212,98,2,1,2,486.05
16,173,86112,86,1,1,2,456.19
16,174,12411,12,4,1,1,424.57
16,175,162201,162,2,0,1,556.77
16,176,183401,183,4,0,1,584.22
16,177,27111,27,1,1,1,422.44
16,178,78111,78,1,1,1,420.77
16,179,188402,188,4,0,2,524.59
16,180,218202,218,2,0,2,550.17
16,181,240301,240,3,0,1,555.76
16,182,41212,41,2,1,2,487.73
16,183,132401,132,4,0,1,464.41
16,184,20112,20,1,1,2,390.89
16,185,110312,110,3,1,2,435.76
16,186,108311,108,3,1,1,551.45
16,187,185402,185,4,0,2,547.1
16,188,209102,209,1,0,2,648.27
16,189,5412,5,4,1,2,522
16,190,120311,120,3,1,1,515.86
16,191,118313,118,3,1,3,424.13
16,192,161202,161,2,0,2,613.47
16,193,82113,82,1,1,3,517.23
16,194,134402,134,4,0,2,521.06
16,195,23112,23,1,1,2,461.12
16,196,36211,36,2,1,1,556.8
16,197,56312,56,3,1,2,456.92
16,198,33211,33,2,1,1,399.99
16,199,40213,40,2,1,3,498.59
16,200,178303,178,3,0,3,586.07
16,201,125402,125,4,0,2,519.79
16,202,231301,231,3,0,1,523.6
16,203,28113,28,1,1,3,428.39
16,204,63411,63,4,1,1,522.25
16,205,177301,177,3,0,1,618.13
16,206,181403,181,4,0,3,553.7
16,207,60311,60,3,1,1,453.79
16,208,234301,234,3,0,1,517.59
16,209,222201,222,2,0,1,521.36
16,210,207101,207,1,0,1,525.1
16,211,100213,100,2,1,3,487.05
16,212,79113,79,1,1,3,489.04
16,213,53312,53,3,1,2,459.2
16,214,170302,170,3,0,2,491.16
16,215,236302,236,3,0,2,843.33
16,216,172303,172,3,0,3,481.76
16,217,21111,21,1,1,1,493.67
16,218,232303,232,3,0,3,485.63
16,219,99211,99,2,1,1,519.41
16,220,115313,115,3,1,3,491.41
16,221,9411,9,4,1,1,461.6
16,222,187403,187,4,0,3,468.32
16,223,123401,123,4,0,1,490.17
16,224,208103,208,1,0,3,460.25
16,225,69411,69,4,1,1,428.59
16,226,68412,68,4,1,2,490.56
16,227,135401,135,4,0,1,556.19
16,228,144101,144,1,0,1,615.46
16,229,164202,164,2,0,2,462.09
16,230,112313,112,3,1,3,557.71
16,231,107312,107,3,1,2,489.66
16,232,52313,52,3,1,3,491.68
16,233,66411,66,4,1,1,493.6
16,234,2412,2,4,1,2,517.47
16,235,166303,166,3,0,3,495.94
16,236,203102,203,1,0,2,519.71
16,237,216201,216,2,0,1,587.15
16,238,96211,96,2,1,1,425.39
16,239,213201,213,2,0,1,582.93
16,240,37213,37,2,1,3,484.82
17,1,112411,112,4,1,1,575.93
17,2,191103,191,1,0,3,583.07
17,3,63112,63,1,1,2,834.87
17,4,70111,70,1,1,1,581.95
17,5,18212,18,2,1,2,617.52
17,6,19212,19,2,1,2,871.21
17,7,238403,238,4,0,3,556.42
17,8,57413,57,4,1,3,583.55
17,9,233401,233,4,0,1,739.88
17,10,117413,117,4,1,3,777.95
17,11,169402,169,4,0,2,616.9
17,12,99311,99,3,1,1,743.15
17,13,180403,180,4,0,3,580.22
17,14,43313,43,3,1,3,587.34
17,15,152302,152,3,0,2,552.67
17,16,184102,184,1,0,2,611.6
17,17,207203,207,2,0,3,652.36
17,18,25211,25,2,1,1,834.19
17,19,80212,80,2,1,2,613.13
17,20,158301,158,3,0,1,548.37
17,21,161303,161,3,0,3,680.99
17,22,223303,223,3,0,3,530.95
17,23,8111,8,1,1,1,747.32
17,24,46412,46,4,1,2,616.23
17,25,206203,206,2,0,3,583.41
17,26,91312,91,3,1,2,580.53
17,27,52411,52,4,1,1,587.67
17,28,11113,11,1,1,3,616.68
17,29,227402,227,4,0,2,583.81
17,30,40311,40,3,1,1,549.11
17,31,75113,75,1,1,3,554.46
17,32,48412,48,4,1,2,645.31
17,33,103313,103,3,1,3,614.3
17,34,127101,127,1,0,1,524.34
17,35,92312,92,3,1,2,524.37
17,36,58413,58,4,1,3,613.41
17,37,232401,232,4,0,1,707.9
17,38,41313,41,3,1,3,744.16
17,39,30213,30,2,1,3,676.81
17,40,131103,131,1,0,3,615.77
17,41,168402,168,4,0,2,646.52
17,42,192103,192,1,0,3,526.5
17,43,150203,150,2,0,3,679.13
17,44,68111,68,1,1,1,656.49
17,45,202201,202,2,0,1,558.37
17,46,175401,175,4,0,1,585.49
17,47,148203,148,2,0,3,518.89
17,48,230402,230,4,0,2,522.34
17,49,166402,166,4,0,2,738.66
17,50,38311,38,3,1,1,585.74
17,51,208203,208,2,0,3,551.04
17,52,109412,109,4,1,2,610.03
17,53,165303,165,3,0,3,530.07
17,54,239403,239,4,0,3,619.02
17,55,197202,197,2,0,2,554.29
17,56,100311,100,3,1,1,613.25
17,57,95312,95,3,1,2,612.29
17,58,85211,85,2,1,1,579.45
17,59,66111,66,1,1,1,554.81
17,60,182102,182,1,0,2,645.64
17,61,90213,90,2,1,3,614.6
17,62,65112,65,1,1,2,549.92
17,63,128101,128,1,0,1,714.44
17,64,107412,107,4,1,2,683.64
17,65,96311,96,3,1,1,580.79
17,66,142201,142,2,0,1,619.77
17,67,236403,236,4,0,3,618.72
17,68,32312,32,3,1,2,599.01
17,69,21211,21,2,1,1,758.57
17,70,217301,217,3,0,1,585.68
17,71,226402,226,4,0,2,550.9
17,72,157301,157,3,0,1,683.53
17,73,98311,98,3,1,1,548.82
17,74,60413,60,4,1,3,617.85
17,75,186101,186,1,0,1,585.02
17,76,216301,216,3,0,1,652.37
17,77,160301,160,3,0,1,706.86
17,78,196202,196,2,0,2,615.73
17,79,198202,198,2,0,2,614.67
17,80,34312,34,3,1,2,581.82
17,81,39311,39,3,1,1,659.24
17,82,111411,111,4,1,1,554.6
17,83,54411,54,4,1,1,581.83
17,84,110412,110,4,1,2,610.84
17,85,89213,89,2,1,3,619.84
17,86,237403,237,4,0,3,714.39
17,87,36311,36,3,1,1,549.64
17,88,224303,224,3,0,3,714.15
17,89,51411,51,4,1,1,708.62
17,90,154302,154,3,0,2,681.25
17,91,231401,231,4,0,1,588.39
17,92,13113,13,1,1,3,649.19
17,93,1112,1,1,1,2,554.58
17,94,156301,156,3,0,1,613.59
17,95,203201,203,2,0,1,587.23
17,96,125102,125,1,0,2,584.36
17,97,104313,104,3,1,3,740.74
17,98,173401,173,4,0,1,594.4
17,99,228402,228,4,0,2,651.88
17,100,179403,179,4,0,3,617.29
17,101,76212,76,2,1,2,616.29
17,102,93312,93,3,1,2,551.64
17,103,2112,2,1,1,2,738.01
17,104,171401,171,4,0,1,680.66
17,105,123102,123,1,0,2,683.26
17,106,133103,133,1,0,3,777.97
17,107,135103,135,1,0,3,616.92
17,108,82211,82,2,1,1,647.71
17,109,6111,6,1,1,1,489.39
17,110,163303,163,3,0,3,586.61
17,111,146203,146,2,0,3,583.74
17,112,35312,35,3,1,2,590.9
17,113,42313,42,3,1,3,556.3
17,114,47412,47,4,1,2,590.06
17,115,86213,86,2,1,3,619.14
17,116,61112,61,1,1,2,586.32
17,117,118413,118,4,1,3,742.72
17,118,73113,73,1,1,3,516.2
17,119,132103,132,1,0,3,583.4
17,120,137202,137,2,0,2,580.54
17,121,22211,22,2,1,1,536.58
17,122,49412,49,4,1,2,520.14
17,123,188101,188,1,0,1,625.75
17,124,69111,69,1,1,1,582.94
17,125,113411,113,4,1,1,484.68
17,126,53411,53,4,1,1,486.38
17,127,7111,7,1,1,1,615.46
17,128,17212,17,2,1,2,621.12
17,129,212302,212,3,0,2,588.27
17,130,134103,134,1,0,3,489.91
17,131,72113,72,1,1,3,491.59
17,132,55411,55,4,1,1,547.04
17,133,145201,145,2,0,1,584.22
17,134,143201,143,2,0,1,645.02
17,135,139202,139,2,0,2,613.98
17,136,83211,83,2,1,1,527.47
17,137,116413,116,4,1,3,584.72
17,138,16212,16,2,1,2,652.2
17,139,172401,172,4,0,1,611.19
17,140,199202,199,2,0,2,524.7
17,141,159301,159,3,0,1,549.99
17,142,50412,50,4,1,2,555.37
17,143,147203,147,2,0,3,550.77
17,144,33312,33,3,1,2,556.09
17,145,78212,78,2,1,2,647
17,146,162303,162,3,0,3,679.68
17,147,44313,44,3,1,3,523.17
17,148,215302,215,3,0,2,580.35
17,149,234401,234,4,0,1,842.23
17,150,144201,144,2,0,1,611.09
17,151,209203,209,2,0,3,524.62
17,152,20212,20,2,1,2,900.18
17,153,222303,222,3,0,3,523.62
17,154,149203,149,2,0,3,548.95
17,155,174401,174,4,0,1,586.11
17,156,195103,195,1,0,3,551.42
17,157,155302,155,3,0,2,546.73
17,158,185102,185,1,0,2,558.64
17,159,218301,218,3,0,1,522.12
17,160,213302,213,3,0,2,483.79
17,161,9111,9,1,1,1,581.02
